timestamp,location,corridor_width_m,entry_flow_rate_pax_per_min,exit_flow_rate_pax_per_min,transport_arrival_burst,vehicle_count,queue_density_pax_per_m2,weather,festival_peak,pressure_index,risk_level,predicted_crush_window_min
19-04-2026 04:34,Somnath,7,216.09,172.87,1,21,5.79,Rain,1,100.0,Critical,47
19-04-2026 04:35,Somnath,7,201.21,160.97,1,19,5.22,Rain,1,100.0,Critical,48
19-04-2026 04:36,Somnath,7,212.09,169.67,1,18,5.05,Rain,1,100.0,Critical,49
19-04-2026 04:37,Somnath,7,204.07,163.26,1,22,5.56,Rain,1,100.0,Critical,53
19-04-2026 04:38,Somnath,7,244.26,195.41,1,15,4.6,Rain,1,100.0,Critical,47
19-04-2026 04:39,Somnath,7,222.14,177.71,1,16,5.62,Rain,1,100.0,Critical,52
19-04-2026 04:40,Somnath,7,232.38,185.91,1,24,4.94,Rain,1,100.0,Critical,49
19-04-2026 04:41,Somnath,7,229.57,183.66,1,20,5.57,Rain,1,100.0,Critical,49
19-04-2026 04:42,Somnath,7,210.86,168.69,1,15,4.98,Rain,1,100.0,Critical,46
19-04-2026 04:43,Somnath,7,221.14,176.92,1,24,5.46,Rain,1,100.0,Critical,51
19-04-2026 04:44,Somnath,7,242.2,193.76,1,16,5.21,Rain,1,100.0,Critical,52
19-04-2026 04:45,Somnath,7,224.95,179.96,1,16,5.35,Rain,1,100.0,Critical,49
19-04-2026 04:46,Somnath,7,204.81,163.85,1,17,5.43,Rain,1,100.0,Critical,47
19-04-2026 04:47,Somnath,7,237.29,189.83,1,20,5.69,Rain,1,100.0,Critical,54
19-04-2026 04:48,Somnath,7,250.92,200.74,1,16,5.24,Rain,1,100.0,Critical,56
19-04-2026 04:49,Somnath,7,214.07,171.26,1,18,5.44,Rain,1,100.0,Critical,48
19-04-2026 04:50,Somnath,7,245.68,196.54,1,17,4.97,Rain,1,100.0,Critical,50
19-04-2026 04:51,Somnath,7,274.17,219.34,1,15,5.0,Rain,1,100.0,Critical,47
19-04-2026 04:52,Somnath,7,273.74,219.0,1,23,5.56,Rain,1,100.0,Critical,50
19-04-2026 04:53,Somnath,7,259.58,207.67,1,22,5.53,Rain,1,100.0,Critical,51
19-04-2026 04:54,Somnath,7,256.37,205.09,1,21,5.69,Rain,1,100.0,Critical,48
19-04-2026 04:55,Somnath,7,249.0,199.2,1,21,5.95,Rain,1,100.0,Critical,52
19-04-2026 04:56,Somnath,7,254.9,203.92,1,21,6.37,Rain,1,100.0,Critical,50
19-04-2026 04:57,Somnath,7,237.47,189.97,1,20,5.37,Rain,1,100.0,Critical,47
19-04-2026 04:58,Somnath,7,269.35,215.48,1,19,5.95,Rain,1,100.0,Critical,51
19-04-2026 04:59,Somnath,7,266.8,213.44,1,15,5.47,Rain,1,100.0,Critical,49
19-04-2026 05:00,Somnath,7,248.53,198.83,1,16,6.11,Rain,1,100.0,Critical,50
19-04-2026 05:01,Somnath,7,243.04,194.43,0,20,5.49,Clear,0,100.0,Critical,50
19-04-2026 05:02,Somnath,7,257.3,205.84,0,20,5.48,Clear,0,100.0,Critical,53
19-04-2026 05:03,Somnath,7,242.72,194.18,0,20,5.27,Clear,0,100.0,Critical,47
19-04-2026 05:04,Somnath,7,271.09,216.87,0,20,5.52,Clear,0,100.0,Critical,49
19-04-2026 05:05,Somnath,7,250.11,200.09,0,20,6.05,Clear,0,100.0,Critical,51
19-04-2026 05:06,Somnath,7,260.26,208.21,0,20,5.32,Clear,0,100.0,Critical,50
19-04-2026 05:07,Somnath,7,251.19,200.95,0,20,5.38,Clear,0,100.0,Critical,46
19-04-2026 05:08,Somnath,7,261.49,209.19,0,20,5.67,Clear,0,100.0,Critical,54
19-04-2026 05:09,Somnath,7,249.1,199.28,0,20,5.74,Clear,0,100.0,Critical,52
19-04-2026 05:10,Somnath,7,245.75,196.6,0,20,6.01,Clear,0,100.0,Critical,48
19-04-2026 05:11,Somnath,7,240.98,192.79,0,20,5.03,Clear,0,100.0,Critical,49
19-04-2026 05:12,Somnath,7,244.34,195.47,0,20,5.02,Clear,0,100.0,Critical,50
19-04-2026 05:13,Somnath,7,262.3,209.84,0,19,5.65,Clear,0,100.0,Critical,53
19-04-2026 05:14,Somnath,7,238.54,190.83,0,19,5.34,Clear,0,100.0,Critical,51
19-04-2026 05:15,Somnath,7,235.04,188.03,0,19,4.84,Clear,0,100.0,Critical,51
19-04-2026 05:16,Somnath,7,236.84,189.47,0,19,4.89,Clear,0,100.0,Critical,52
19-04-2026 05:17,Somnath,7,230.95,184.76,0,19,5.07,Clear,0,100.0,Critical,51
19-04-2026 05:18,Somnath,7,230.04,184.03,0,19,5.11,Clear,0,100.0,Critical,49
19-04-2026 05:19,Somnath,7,261.22,208.98,0,19,5.24,Clear,0,100.0,Critical,48
19-04-2026 05:20,Somnath,7,234.18,187.34,0,19,5.41,Clear,0,100.0,Critical,50
19-04-2026 05:21,Somnath,7,228.59,182.87,0,19,5.07,Clear,0,100.0,Critical,50
19-04-2026 05:22,Somnath,7,243.33,194.67,0,19,4.75,Clear,0,100.0,Critical,52
19-04-2026 05:23,Somnath,7,228.08,182.46,0,19,4.41,Clear,0,100.0,Critical,48
19-04-2026 05:24,Somnath,7,232.77,186.21,0,18,4.99,Clear,0,100.0,Critical,48
19-04-2026 05:25,Somnath,7,233.6,186.88,0,18,5.06,Clear,0,100.0,Critical,49
19-04-2026 05:26,Somnath,7,237.08,189.66,0,18,4.9,Clear,0,100.0,Critical,49
19-04-2026 05:27,Somnath,7,246.53,197.23,0,18,4.86,Clear,0,100.0,Critical,47
19-04-2026 05:28,Somnath,7,222.1,177.68,0,18,5.13,Clear,0,100.0,Critical,47
19-04-2026 05:29,Somnath,7,224.23,179.38,0,18,5.03,Clear,0,100.0,Critical,44
19-04-2026 05:30,Somnath,7,244.1,195.28,0,18,5.42,Clear,0,100.0,Critical,48
19-04-2026 05:31,Somnath,7,207.96,166.37,0,18,5.22,Clear,0,100.0,Critical,48
19-04-2026 05:32,Somnath,7,220.45,176.36,0,18,5.18,Clear,0,100.0,Critical,49
19-04-2026 05:33,Somnath,7,215.63,172.51,0,18,5.48,Clear,0,100.0,Critical,49
19-04-2026 05:34,Somnath,7,223.01,178.41,0,18,4.9,Clear,0,100.0,Critical,48
19-04-2026 05:35,Somnath,7,239.37,191.5,0,17,4.98,Clear,0,100.0,Critical,49
19-04-2026 05:36,Somnath,7,203.97,163.18,0,17,4.79,Clear,0,100.0,Critical,49
19-04-2026 05:37,Somnath,7,217.28,173.82,0,17,5.26,Clear,0,100.0,Critical,48
19-04-2026 05:38,Somnath,7,188.37,150.7,0,17,4.89,Clear,0,100.0,Critical,47
19-04-2026 05:39,Somnath,7,224.62,179.7,0,17,5.11,Clear,0,100.0,Critical,48
19-04-2026 05:40,Somnath,7,199.63,159.7,0,17,5.06,Clear,0,100.0,Critical,47
19-04-2026 05:41,Somnath,7,222.39,177.91,0,17,5.35,Clear,0,100.0,Critical,52
19-04-2026 05:42,Somnath,7,216.04,172.83,0,17,4.8,Clear,0,100.0,Critical,49
19-04-2026 05:43,Somnath,7,203.79,163.03,0,17,5.08,Clear,0,100.0,Critical,49
19-04-2026 05:44,Somnath,7,211.26,169.01,0,17,4.59,Clear,0,100.0,Critical,52
19-04-2026 05:45,Somnath,7,202.18,161.74,0,17,4.77,Clear,0,100.0,Critical,47
19-04-2026 05:46,Somnath,7,208.75,167.0,0,16,4.99,Clear,0,100.0,Critical,48
19-04-2026 05:47,Somnath,7,201.31,161.05,0,16,4.82,Clear,0,100.0,Critical,49
19-04-2026 05:48,Somnath,7,207.73,166.18,0,16,4.36,Clear,0,100.0,Critical,48
19-04-2026 05:49,Somnath,7,191.82,153.45,0,16,4.26,Clear,0,100.0,Critical,49
19-04-2026 05:50,Somnath,7,207.92,166.34,0,16,4.44,Clear,0,100.0,Critical,51
19-04-2026 05:51,Somnath,7,198.31,158.65,0,16,5.08,Clear,0,100.0,Critical,52
19-04-2026 05:52,Somnath,7,189.3,151.44,0,16,4.59,Clear,0,100.0,Critical,48
19-04-2026 05:53,Somnath,7,199.55,159.64,0,16,4.57,Clear,0,100.0,Critical,47
19-04-2026 05:54,Somnath,7,218.54,174.83,0,16,4.98,Clear,0,100.0,Critical,51
19-04-2026 05:55,Somnath,7,211.84,169.47,0,16,4.69,Clear,0,100.0,Critical,48
19-04-2026 05:56,Somnath,7,200.55,160.44,0,16,4.66,Clear,0,100.0,Critical,50
19-04-2026 05:57,Somnath,7,199.36,159.49,0,15,4.31,Clear,0,100.0,Critical,51
19-04-2026 05:58,Somnath,7,209.79,167.83,0,15,4.51,Clear,0,100.0,Critical,49
19-04-2026 05:59,Somnath,7,194.47,155.58,0,15,4.51,Clear,0,100.0,Critical,49
19-04-2026 06:00,Somnath,7,179.49,143.6,0,15,4.21,Clear,0,100.0,Critical,51
19-04-2026 06:01,Somnath,7,182.88,146.3,0,15,3.99,Clear,0,100.0,Critical,51
19-04-2026 06:02,Somnath,7,211.21,168.97,0,15,3.88,Clear,0,100.0,Critical,52
19-04-2026 06:03,Somnath,7,184.22,147.37,0,15,4.17,Clear,0,100.0,Critical,53
19-04-2026 06:04,Somnath,7,191.65,153.32,0,15,4.13,Clear,0,100.0,Critical,51
19-04-2026 06:05,Somnath,7,203.43,162.74,0,15,4.29,Clear,0,100.0,Critical,50
19-04-2026 06:06,Somnath,7,175.94,140.75,0,15,4.36,Clear,0,100.0,Critical,47
19-04-2026 06:07,Somnath,7,192.48,153.98,0,15,4.31,Clear,0,100.0,Critical,50
19-04-2026 06:08,Somnath,7,177.3,141.84,0,14,3.56,Clear,0,100.0,Critical,48
19-04-2026 06:09,Somnath,7,200.83,160.67,0,14,4.27,Clear,0,100.0,Critical,47
19-04-2026 06:10,Somnath,7,213.67,170.93,0,14,4.07,Clear,0,100.0,Critical,50
19-04-2026 06:11,Somnath,7,173.89,139.11,0,14,3.81,Clear,0,100.0,Critical,49
19-04-2026 06:12,Somnath,7,186.89,149.51,0,14,3.87,Clear,0,100.0,Critical,50
19-04-2026 06:13,Somnath,7,160.24,128.19,0,14,3.99,Clear,0,100.0,Critical,51
19-04-2026 06:14,Somnath,7,170.3,136.24,0,14,4.28,Clear,0,100.0,Critical,51
19-04-2026 06:15,Somnath,7,197.5,158.0,0,14,3.78,Clear,0,100.0,Critical,48
19-04-2026 06:16,Somnath,7,176.9,141.52,0,14,4.0,Clear,0,100.0,Critical,48
19-04-2026 06:17,Somnath,7,176.13,140.91,0,14,3.61,Clear,0,100.0,Critical,49
19-04-2026 06:18,Somnath,7,168.87,135.09,0,14,4.13,Clear,0,100.0,Critical,49
19-04-2026 06:19,Somnath,7,182.13,145.7,0,13,3.87,Clear,0,100.0,Critical,49
19-04-2026 06:20,Somnath,7,169.17,135.33,0,13,3.63,Clear,0,100.0,Critical,51
19-04-2026 06:21,Somnath,7,165.72,132.58,0,13,3.82,Clear,0,100.0,Critical,49
19-04-2026 06:22,Somnath,7,173.41,138.73,0,13,3.67,Clear,0,100.0,Critical,51
19-04-2026 06:23,Somnath,7,171.67,137.34,0,13,3.23,Clear,0,100.0,Critical,48
19-04-2026 06:24,Somnath,7,163.79,131.03,0,13,4.21,Clear,0,100.0,Critical,51
19-04-2026 06:25,Somnath,7,176.65,141.32,0,13,3.93,Clear,0,100.0,Critical,49
19-04-2026 06:26,Somnath,7,156.11,124.89,0,13,3.89,Clear,0,100.0,Critical,50
19-04-2026 06:27,Somnath,7,148.82,119.06,0,13,3.7,Clear,0,100.0,Critical,47
19-04-2026 06:28,Somnath,7,180.61,144.49,0,13,3.48,Clear,0,100.0,Critical,52
19-04-2026 06:29,Somnath,7,147.77,118.22,0,13,4.34,Clear,0,100.0,Critical,47
19-04-2026 06:30,Somnath,7,152.09,121.67,0,12,4.19,Clear,0,100.0,Critical,52
19-04-2026 06:31,Somnath,7,148.32,118.66,0,12,3.39,Clear,0,100.0,Critical,46
19-04-2026 06:32,Somnath,7,151.32,121.06,0,12,4.12,Clear,0,100.0,Critical,50
19-04-2026 06:33,Somnath,7,143.26,114.61,0,12,3.65,Clear,0,100.0,Critical,52
19-04-2026 06:34,Somnath,7,152.59,122.07,0,12,3.25,Clear,0,100.0,Critical,50
19-04-2026 06:35,Somnath,7,160.85,128.68,0,12,3.45,Clear,0,100.0,Critical,52
19-04-2026 06:36,Somnath,7,147.52,118.01,0,12,3.47,Clear,0,100.0,Critical,50
19-04-2026 06:37,Somnath,7,144.85,115.88,0,12,3.29,Clear,0,98.8,Critical,48
19-04-2026 06:38,Somnath,7,141.37,113.09,0,12,3.95,Clear,0,100.0,Critical,48
19-04-2026 06:39,Somnath,7,158.58,126.87,0,12,2.99,Clear,0,97.86,Critical,48
19-04-2026 06:40,Somnath,7,151.13,120.91,0,12,3.29,Clear,0,100.0,Critical,54
19-04-2026 06:41,Somnath,7,156.06,124.85,0,11,3.2,Clear,0,98.81,Critical,44
19-04-2026 06:42,Somnath,7,128.81,103.05,0,11,3.36,Clear,0,94.41,Critical,50
19-04-2026 06:43,Somnath,7,115.6,92.48,0,11,3.07,Clear,0,87.18,Critical,41
19-04-2026 06:44,Somnath,7,148.22,118.58,0,11,2.78,Clear,0,91.03,Critical,43
19-04-2026 06:45,Somnath,7,130.48,104.39,0,11,3.19,Clear,0,92.41,Critical,49
19-04-2026 06:46,Somnath,7,144.69,115.75,0,11,3.42,Clear,0,99.11,Critical,50
19-04-2026 06:47,Somnath,7,143.55,114.84,0,11,2.5,Clear,0,85.96,Critical,41
19-04-2026 06:48,Somnath,7,137.15,109.72,0,11,3.2,Clear,0,94.21,Critical,46
19-04-2026 06:49,Somnath,7,145.86,116.69,0,11,3.31,Clear,0,97.79,Critical,48
19-04-2026 06:50,Somnath,7,120.93,96.75,0,11,3.3,Clear,0,91.72,Critical,47
19-04-2026 06:51,Somnath,7,112.82,90.26,0,11,3.09,Clear,0,86.84,Critical,45
19-04-2026 06:52,Somnath,7,141.25,113.0,0,11,3.16,Clear,0,94.62,Critical,45
19-04-2026 06:53,Somnath,7,125.03,100.02,0,10,2.9,Clear,0,85.57,Critical,45
19-04-2026 06:54,Somnath,7,130.39,104.32,0,10,2.83,Clear,0,85.95,Critical,38
19-04-2026 06:55,Somnath,7,130.28,104.22,0,10,3.21,Clear,0,91.16,Critical,44
19-04-2026 06:56,Somnath,7,141.93,113.55,0,10,2.79,Clear,0,88.11,Critical,46
19-04-2026 06:57,Somnath,7,120.63,96.51,0,10,3.29,Clear,0,90.0,Critical,45
19-04-2026 06:58,Somnath,7,133.48,106.79,0,10,3.05,Clear,0,89.7,Critical,39
19-04-2026 06:59,Somnath,7,129.95,103.96,0,10,2.94,Clear,0,87.36,Critical,41
19-04-2026 07:00,Somnath,7,126.86,101.49,0,10,2.98,Clear,0,87.21,Critical,42
19-04-2026 07:01,Somnath,7,130.83,104.67,0,10,2.89,Clear,0,86.93,Critical,43
19-04-2026 07:02,Somnath,7,130.85,104.68,0,10,2.25,Clear,0,77.96,Critical,37
19-04-2026 07:03,Somnath,7,128.07,102.46,0,10,2.87,Clear,0,85.97,Critical,42
19-04-2026 07:04,Somnath,7,110.15,88.12,0,9,3.05,Clear,0,82.57,Critical,45
19-04-2026 07:05,Somnath,7,139.27,111.41,0,9,2.82,Clear,0,86.43,Critical,45
19-04-2026 07:06,Somnath,7,104.86,83.88,0,9,2.77,Clear,0,77.39,Critical,42
19-04-2026 07:07,Somnath,7,116.26,93.0,0,9,2.71,Clear,0,79.27,Critical,37
19-04-2026 07:08,Somnath,7,124.82,99.85,0,9,2.55,Clear,0,79.16,Critical,37
19-04-2026 07:09,Somnath,7,121.57,97.25,0,9,2.64,Clear,0,79.69,Critical,42
19-04-2026 07:10,Somnath,7,109.54,87.63,0,9,2.76,Clear,0,78.44,Critical,37
19-04-2026 07:11,Somnath,7,111.2,88.96,0,9,2.65,Clear,0,77.31,Critical,38
19-04-2026 07:12,Somnath,7,121.02,96.82,0,9,3.31,Clear,0,88.83,Critical,41
19-04-2026 07:13,Somnath,7,108.41,86.73,0,9,1.9,Clear,0,66.11,Danger,31
19-04-2026 07:14,Somnath,7,108.82,87.06,0,9,2.53,Clear,0,75.02,Critical,39
19-04-2026 07:15,Somnath,7,100.47,80.38,0,8,2.21,Clear,0,66.99,Danger,35
19-04-2026 07:16,Somnath,7,99.25,79.4,0,8,2.64,Clear,0,72.74,Danger,33
19-04-2026 07:17,Somnath,7,110.27,88.22,0,8,2.45,Clear,0,72.73,Danger,35
19-04-2026 07:18,Somnath,7,87.66,70.13,0,8,2.46,Clear,0,67.53,Danger,33
19-04-2026 07:19,Somnath,7,105.95,84.76,0,8,2.94,Clear,0,78.64,Critical,40
19-04-2026 07:20,Somnath,7,103.37,82.69,0,8,1.9,Clear,0,63.34,Danger,31
19-04-2026 07:21,Somnath,7,101.52,81.22,0,8,1.93,Clear,0,63.39,Danger,30
19-04-2026 07:22,Somnath,7,94.57,75.66,0,8,2.34,Clear,0,67.44,Danger,29
19-04-2026 07:23,Somnath,7,93.88,75.1,0,8,2.24,Clear,0,65.84,Danger,35
19-04-2026 07:24,Somnath,7,97.97,78.37,0,8,2.22,Clear,0,66.64,Danger,33
19-04-2026 07:25,Somnath,7,101.52,81.21,0,8,2.91,Clear,0,77.15,Critical,38
19-04-2026 07:26,Somnath,7,95.58,76.47,0,7,2.11,Clear,0,63.04,Danger,33
19-04-2026 07:27,Somnath,7,91.34,73.07,0,7,2.38,Clear,0,65.68,Danger,33
19-04-2026 07:28,Somnath,7,82.75,66.2,0,7,2.53,Clear,0,65.78,Danger,32
19-04-2026 07:29,Somnath,7,93.75,75.0,0,7,2.04,Clear,0,61.5,Danger,31
19-04-2026 07:30,Somnath,7,73.87,59.1,0,7,2.61,Clear,0,64.74,Danger,32
19-04-2026 07:31,Somnath,7,83.78,67.02,0,7,2.39,Clear,0,64.1,Danger,35
19-04-2026 07:32,Somnath,7,76.46,61.17,0,7,2.13,Clear,0,58.62,Danger,32
19-04-2026 07:33,Somnath,7,89.67,71.74,0,7,2.24,Clear,0,63.33,Danger,32
19-04-2026 07:34,Somnath,7,77.47,61.98,0,7,1.78,Clear,0,54.0,Moderate,29
19-04-2026 07:35,Somnath,7,91.24,72.99,0,7,1.83,Clear,0,58.06,Danger,29
19-04-2026 07:36,Somnath,7,92.47,73.98,0,7,2.89,Clear,0,73.15,Danger,39
19-04-2026 07:37,Somnath,7,104.01,83.21,0,6,1.83,Clear,0,59.62,Danger,29
19-04-2026 07:38,Somnath,7,68.83,55.06,0,6,1.52,Clear,0,46.74,Moderate,23
19-04-2026 07:39,Somnath,7,97.27,77.81,0,6,1.84,Clear,0,58.14,Danger,28
19-04-2026 07:40,Somnath,7,74.17,59.34,0,6,1.85,Clear,0,52.76,Moderate,25
19-04-2026 07:41,Somnath,7,86.09,68.87,0,6,2.06,Clear,0,58.54,Danger,28
19-04-2026 07:42,Somnath,7,82.73,66.18,0,6,1.79,Clear,0,53.97,Moderate,29
19-04-2026 07:43,Somnath,7,71.63,57.3,0,6,1.73,Clear,0,50.46,Moderate,25
19-04-2026 07:44,Somnath,7,67.24,53.79,0,6,2.07,Clear,0,54.12,Moderate,25
19-04-2026 07:45,Somnath,7,76.04,60.83,0,6,1.85,Clear,0,53.13,Moderate,27
19-04-2026 07:46,Somnath,7,77.47,61.98,0,6,1.67,Clear,0,50.95,Moderate,26
19-04-2026 07:47,Somnath,7,86.44,69.15,0,6,1.79,Clear,0,54.74,Moderate,28
19-04-2026 07:48,Somnath,7,79.87,63.9,0,5,1.97,Clear,0,54.3,Moderate,27
19-04-2026 07:49,Somnath,7,60.65,48.52,0,5,2.09,Clear,0,51.32,Moderate,25
19-04-2026 07:50,Somnath,7,77.6,62.08,0,5,1.63,Clear,0,48.99,Moderate,23
19-04-2026 07:51,Somnath,7,50.19,40.15,0,5,1.58,Clear,0,41.61,Moderate,19
19-04-2026 07:52,Somnath,7,81.9,65.52,0,5,2.11,Clear,0,56.66,Danger,30
19-04-2026 07:53,Somnath,7,47.31,37.85,0,5,1.7,Clear,0,42.63,Moderate,21
19-04-2026 07:54,Somnath,7,74.58,59.67,0,5,1.35,Clear,0,44.32,Moderate,24
19-04-2026 07:55,Somnath,7,54.25,43.4,0,5,1.21,Clear,0,37.45,Moderate,17
19-04-2026 07:56,Somnath,7,26.96,21.57,0,5,1.35,Clear,0,32.8,Moderate,18
19-04-2026 07:57,Somnath,7,70.54,56.43,0,5,1.4,Clear,0,44.0,Moderate,24
19-04-2026 07:58,Somnath,7,54.83,43.87,0,5,1.41,Clear,0,40.42,Moderate,21
19-04-2026 07:59,Somnath,7,60.4,48.32,0,4,2.14,Clear,0,50.51,Moderate,25
19-04-2026 08:00,Somnath,7,49.92,39.93,0,4,1.24,Clear,0,35.29,Moderate,18
19-04-2026 08:01,Somnath,7,35.5,28.4,0,4,0.96,Clear,0,27.99,Safe,19
19-04-2026 08:02,Somnath,7,49.16,39.33,0,4,1.63,Clear,0,40.65,Moderate,25
19-04-2026 08:03,Somnath,7,63.84,51.07,0,4,1.44,Clear,0,41.54,Moderate,22
19-04-2026 08:04,Somnath,7,45.05,36.04,0,4,1.11,Clear,0,32.38,Moderate,13
19-04-2026 08:05,Somnath,7,42.66,34.13,0,4,1.31,Clear,0,34.59,Moderate,16
19-04-2026 08:06,Somnath,7,46.77,37.42,0,4,1.5,Clear,0,38.21,Moderate,20
19-04-2026 08:07,Somnath,7,47.94,38.35,0,4,0.96,Clear,0,30.94,Moderate,14
19-04-2026 08:08,Somnath,7,52.35,41.88,0,4,1.55,Clear,0,40.26,Moderate,22
19-04-2026 08:09,Somnath,7,41.88,33.51,0,4,1.79,Clear,0,41.16,Moderate,22
19-04-2026 08:10,Somnath,7,47.45,37.96,0,3,0.81,Clear,0,27.18,Safe,10
19-04-2026 08:11,Somnath,7,47.84,38.27,0,3,1.55,Clear,0,37.63,Moderate,20
19-04-2026 08:12,Somnath,7,61.96,49.56,0,3,1.08,Clear,0,34.52,Moderate,19
19-04-2026 08:13,Somnath,7,35.36,28.29,0,3,0.92,Clear,0,25.89,Safe,11
19-04-2026 08:14,Somnath,7,51.22,40.97,0,3,0.88,Clear,0,29.09,Safe,15
19-04-2026 08:15,Somnath,7,10.5,8.4,0,3,1.47,Clear,0,27.54,Safe,17
19-04-2026 08:16,Somnath,7,20.31,16.25,0,3,1.17,Clear,0,25.79,Safe,13
19-04-2026 08:17,Somnath,7,31.27,25.01,0,3,1.0,Clear,0,26.05,Safe,14
19-04-2026 08:18,Somnath,7,30.87,24.69,0,3,0.75,Clear,0,22.45,Safe,11
19-04-2026 08:19,Somnath,7,30.45,24.36,0,3,0.81,Clear,0,23.19,Safe,11
19-04-2026 08:20,Somnath,7,34.29,27.43,0,3,0.76,Clear,0,23.32,Safe,13
19-04-2026 00:01,Pavagadh,5,46.27,37.01,0,3,1.17,Clear,0,31.99,Moderate,19
19-04-2026 00:02,Pavagadh,5,46.31,37.05,0,4,1.2,Clear,0,33.86,Moderate,15
19-04-2026 00:03,Pavagadh,5,32.6,26.08,0,4,1.26,Clear,0,31.53,Moderate,13
19-04-2026 00:04,Pavagadh,5,37.44,29.95,0,5,1.47,Clear,0,37.05,Moderate,17
19-04-2026 00:05,Pavagadh,5,31.32,25.05,0,5,1.54,Clear,0,36.62,Moderate,17
19-04-2026 00:06,Pavagadh,5,36.41,29.12,0,2,0.84,Clear,0,23.43,Safe,11
19-04-2026 00:07,Pavagadh,5,38.95,31.16,0,3,1.38,Clear,0,33.21,Moderate,15
19-04-2026 00:08,Pavagadh,5,43.61,34.89,0,3,1.04,Clear,0,29.54,Safe,14
19-04-2026 00:09,Pavagadh,5,33.79,27.03,0,2,1.12,Clear,0,26.86,Safe,10
19-04-2026 00:10,Pavagadh,5,46.64,37.32,0,3,1.09,Clear,0,30.91,Moderate,15
19-04-2026 00:11,Pavagadh,5,37.86,30.29,0,2,1.05,Clear,0,26.85,Safe,11
19-04-2026 00:12,Pavagadh,5,36.12,28.89,0,5,0.94,Clear,0,29.39,Safe,16
19-04-2026 00:13,Pavagadh,5,36.93,29.55,0,2,0.89,Clear,0,24.25,Safe,10
19-04-2026 00:14,Pavagadh,5,37.13,29.71,0,4,1.42,Clear,0,34.8,Moderate,15
19-04-2026 00:15,Pavagadh,5,37.48,29.98,0,3,1.39,Clear,0,32.95,Moderate,19
19-04-2026 00:16,Pavagadh,5,40.66,32.53,0,3,1.53,Clear,0,35.7,Moderate,21
19-04-2026 00:17,Pavagadh,5,41.86,33.48,0,5,1.24,Clear,0,34.89,Moderate,16
19-04-2026 00:18,Pavagadh,5,42.53,34.02,0,5,1.15,Clear,0,33.78,Moderate,17
19-04-2026 00:19,Pavagadh,5,40.44,32.35,0,4,1.43,Clear,0,35.75,Moderate,16
19-04-2026 00:20,Pavagadh,5,36.65,29.32,0,2,1.09,Clear,0,27.11,Safe,15
19-04-2026 00:21,Pavagadh,5,22.49,17.99,0,3,1.1,Clear,0,25.24,Safe,13
19-04-2026 00:22,Pavagadh,5,45.93,36.74,0,4,1.27,Clear,0,34.86,Moderate,15
19-04-2026 00:23,Pavagadh,5,38.75,31.0,0,3,0.92,Clear,0,26.74,Safe,12
19-04-2026 00:24,Pavagadh,5,45.35,36.28,0,3,0.99,Clear,0,29.3,Safe,11
19-04-2026 00:25,Pavagadh,5,36.22,28.98,0,2,0.94,Clear,0,24.78,Safe,13
19-04-2026 00:26,Pavagadh,5,43.1,34.48,0,5,0.97,Clear,0,31.44,Moderate,18
19-04-2026 00:27,Pavagadh,5,41.26,33.01,0,3,1.49,Clear,0,35.33,Moderate,13
19-04-2026 00:28,Pavagadh,5,44.82,35.86,0,4,1.09,Clear,0,32.07,Moderate,16
19-04-2026 00:29,Pavagadh,5,29.62,23.7,0,5,1.19,Clear,0,31.33,Moderate,16
19-04-2026 00:30,Pavagadh,5,38.76,31.01,0,2,1.37,Clear,0,31.55,Moderate,13
19-04-2026 00:31,Pavagadh,5,33.22,26.57,0,4,1.22,Clear,0,31.05,Moderate,14
19-04-2026 00:32,Pavagadh,5,46.02,36.82,0,5,1.5,Clear,0,39.58,Moderate,16
19-04-2026 00:33,Pavagadh,5,40.51,32.41,0,5,1.19,Clear,0,33.9,Moderate,16
19-04-2026 00:34,Pavagadh,5,38.15,30.52,0,3,1.27,Clear,0,31.48,Moderate,15
19-04-2026 00:35,Pavagadh,5,33.43,26.75,0,3,1.42,Clear,0,32.47,Moderate,18
19-04-2026 00:36,Pavagadh,5,43.66,34.93,0,3,1.22,Clear,0,32.09,Moderate,16
19-04-2026 00:37,Pavagadh,5,39.17,31.34,0,5,1.19,Clear,0,33.52,Moderate,16
19-04-2026 00:38,Pavagadh,5,34.56,27.65,0,4,0.97,Clear,0,27.86,Safe,14
19-04-2026 00:39,Pavagadh,5,45.84,36.67,0,2,1.19,Clear,0,30.64,Moderate,17
19-04-2026 00:40,Pavagadh,5,40.63,32.51,0,5,0.98,Clear,0,31.04,Moderate,17
19-04-2026 00:41,Pavagadh,5,42.0,33.6,0,3,1.07,Clear,0,29.6,Safe,16
19-04-2026 00:42,Pavagadh,5,40.06,32.05,0,2,1.3,Clear,0,30.86,Moderate,17
19-04-2026 00:43,Pavagadh,5,41.81,33.45,0,2,1.4,Clear,0,32.63,Moderate,12
19-04-2026 00:44,Pavagadh,5,39.08,31.27,0,4,1.48,Clear,0,36.14,Moderate,16
19-04-2026 00:45,Pavagadh,5,31.94,25.55,0,2,1.3,Clear,0,28.93,Safe,15
19-04-2026 00:46,Pavagadh,5,35.73,28.58,0,2,1.26,Clear,0,29.19,Safe,14
19-04-2026 00:47,Pavagadh,5,50.81,40.65,0,5,1.32,Clear,0,38.12,Moderate,21
